"record_id","PlotID","SpCode","diameter"
1622,"BSP59","Actiangu",39.7887357729738
1627,"BSP6","Actiangu",3.81971863420549
1632,"BSP6","Actiangu",3.81971863420549
1637,"BSP6","Actiangu",4.13802852038928
1642,"BSP6","Actiangu",4.45633840657307
1647,"BSP6","Actiangu",5.41126806512444
1652,"BSP6","Actiangu",5.72957795130823
1657,"BSP6","Actiangu",8.91267681314614
1662,"BSP73","Actiangu",5.09295817894065
1667,"BSP80","Actiangu",21.9633821466816
1672,"BSP84","Actiangu",4.77464829275686
1677,"BSP84","Actiangu",5.09295817894065
1682,"BSP84","Actiangu",6.6845076098596
1687,"BSP84","Actiangu",7.63943726841098
1692,"BSP84","Actiangu",12.4140855611678
1697,"BSP84","Actiangu",15.5971844230057
1702,"BSP84","Actiangu",15.9154943091895
1707,"BSP84","Actiangu",19.4169030572112
1712,"BSP84","Actiangu",21.326762374314
1717,"BSP89","Actiangu",6.6845076098596
1722,"BSP89","Actiangu",7.63943726841098
1727,"BSP89","Actiangu",7.63943726841098
1732,"BSP89","Actiangu",8.27605704077856
1737,"BSP89","Actiangu",8.91267681314614
1742,"BSP89","Actiangu",9.54929658551372
1747,"BSP89","Actiangu",10.1859163578813
1752,"BSP89","Actiangu",10.5042262440651
1757,"BSP89","Actiangu",10.5042262440651
1762,"BSP89","Actiangu",10.5042262440651
1767,"BSP89","Actiangu",10.8225361302489
1772,"BSP89","Actiangu",12.4140855611678
1777,"BSP89","Actiangu",12.4140855611678
1782,"BSP89","Actiangu",12.4140855611678
1787,"BSP89","Actiangu",12.7323954473516
1792,"BSP89","Actiangu",13.687325105903
1797,"BSP89","Actiangu",13.687325105903
1802,"BSP89","Actiangu",14.9605646506382
1807,"BSP89","Actiangu",23.5549315776005
1812,"BSP9","Actiangu",3.81971863420549
1817,"BSP94","Actiangu",18.4619733986599
1822,"BSP98","Actiangu",4.77464829275686
1827,"BSP65","Actibour",4.77464829275686
1832,"BSP65","Actibour",4.77464829275686
1837,"BSP65","Actibour",4.77464829275686
1842,"BSP65","Actibour",4.77464829275686
1847,"BSP65","Actibour",4.77464829275686
1852,"BSP65","Actibour",4.77464829275686
1857,"BSP65","Actibour",5.09295817894065
1862,"BSP65","Actibour",5.09295817894065
1867,"BSP65","Actibour",5.09295817894065
1872,"BSP65","Actibour",5.09295817894065
1877,"BSP65","Actibour",5.41126806512444
1882,"BSP65","Actibour",5.41126806512444
1887,"BSP65","Actibour",5.41126806512444
1892,"BSP65","Actibour",5.41126806512444
1897,"BSP65","Actibour",5.72957795130823
1902,"BSP65","Actibour",5.72957795130823
1907,"BSP65","Actibour",5.72957795130823
1912,"BSP65","Actibour",5.72957795130823
1917,"BSP65","Actibour",5.72957795130823
1922,"BSP65","Actibour",5.72957795130823
1927,"BSP65","Actibour",5.72957795130823
1932,"BSP65","Actibour",5.72957795130823
1937,"BSP65","Actibour",5.72957795130823
1942,"BSP65","Actibour",6.04788783749202
1947,"BSP65","Actibour",6.04788783749202
1952,"BSP65","Actibour",6.04788783749202
1957,"BSP65","Actibour",6.36619772367581
1962,"BSP65","Actibour",6.36619772367581
1967,"BSP65","Actibour",6.36619772367581
1972,"BSP65","Actibour",6.36619772367581
1977,"BSP65","Actibour",6.36619772367581
1982,"BSP65","Actibour",6.36619772367581
1987,"BSP65","Actibour",6.36619772367581
1992,"BSP65","Actibour",6.36619772367581
1997,"BSP65","Actibour",6.36619772367581
2002,"BSP65","Actibour",6.36619772367581
2007,"BSP65","Actibour",6.36619772367581
2012,"BSP65","Actibour",6.36619772367581
2017,"BSP65","Actibour",6.36619772367581
2022,"BSP65","Actibour",6.36619772367581
2027,"BSP65","Actibour",6.6845076098596
2032,"BSP65","Actibour",6.6845076098596
2037,"BSP65","Actibour",6.6845076098596
2042,"BSP65","Actibour",6.6845076098596
2047,"BSP65","Actibour",6.6845076098596
2052,"BSP65","Actibour",6.6845076098596
2057,"BSP65","Actibour",6.6845076098596
2062,"BSP65","Actibour",7.0028174960434
2067,"BSP65","Actibour",7.0028174960434
2072,"BSP65","Actibour",7.0028174960434
2077,"BSP65","Actibour",7.0028174960434
2082,"BSP65","Actibour",7.0028174960434
2087,"BSP65","Actibour",7.0028174960434
2092,"BSP65","Actibour",7.0028174960434
2097,"BSP65","Actibour",7.32112738222719
2102,"BSP65","Actibour",7.32112738222719
2107,"BSP65","Actibour",7.63943726841098
2112,"BSP65","Actibour",7.95774715459477
2117,"BSP65","Actibour",7.95774715459477
2122,"BSP65","Actibour",7.95774715459477
2127,"BSP65","Actibour",7.95774715459477
2132,"BSP65","Actibour",7.95774715459477
2137,"BSP65","Actibour",7.95774715459477
2142,"BSP65","Actibour",7.95774715459477
2147,"BSP65","Actibour",7.95774715459477
2152,"BSP65","Actibour",8.27605704077856
2157,"BSP65","Actibour",8.27605704077856
2162,"BSP65","Actibour",8.27605704077856
2167,"BSP65","Actibour",8.59436692696235
2172,"BSP65","Actibour",8.91267681314614
2177,"BSP65","Actibour",8.91267681314614
2182,"BSP65","Actibour",9.23098669932993
2187,"BSP65","Actibour",9.23098669932993
2192,"BSP65","Actibour",9.23098669932993
2197,"BSP65","Actibour",9.54929658551372
2202,"BSP65","Actibour",9.54929658551372
2207,"BSP65","Actibour",9.54929658551372
2212,"BSP65","Actibour",9.54929658551372
2217,"BSP65","Actibour",9.54929658551372
2222,"BSP65","Actibour",10.1859163578813
2227,"BSP65","Actibour",10.5042262440651
2232,"BSP65","Actibour",10.5042262440651
2237,"BSP65","Actibour",10.8225361302489
2242,"BSP65","Actibour",11.1408460164327
2247,"BSP65","Actibour",11.1408460164327
2252,"BSP65","Actibour",11.1408460164327
2257,"BSP65","Actibour",11.1408460164327
2262,"BSP65","Actibour",11.1408460164327
2267,"BSP65","Actibour",12.095775674984
2272,"BSP65","Actibour",12.095775674984
2277,"BSP65","Actibour",12.095775674984
2282,"BSP65","Actibour",14.3239448782706
2287,"BSP66","Actibour",6.04788783749202
2292,"BSP66","Actibour",18.1436635124761
2297,"BSP67","Actibour",4.77464829275686
2302,"BSP67","Actibour",4.77464829275686
2307,"BSP67","Actibour",5.09295817894065
2312,"BSP67","Actibour",5.72957795130823
2317,"BSP67","Actibour",5.72957795130823
2322,"BSP67","Actibour",5.72957795130823
2327,"BSP67","Actibour",6.04788783749202
2332,"BSP67","Actibour",6.36619772367581
2337,"BSP67","Actibour",6.6845076098596
2342,"BSP67","Actibour",6.6845076098596
2347,"BSP67","Actibour",7.63943726841098
2352,"BSP67","Actibour",7.63943726841098
2357,"BSP67","Actibour",9.86760647169751
2362,"BSP67","Actibour",10.1859163578813
2367,"BSP67","Actibour",12.4140855611678
2372,"BSP67","Actibour",15.9154943091895
2377,"BSP67","Actibour",16.5521140815571
2382,"BSP67","Actibour",17.5070437401085
2387,"BSP67","Actibour",21.6450722604978
2392,"BSP73","Actibour",3.81971863420549
2397,"BSP73","Actibour",4.77464829275686
2402,"BSP73","Actibour",7.32112738222719
2407,"BSP73","Actibour",16.8704239677409
2412,"BSP76","Actibour",29.2845095289087
2417,"BSP76","Actibour",65.2535266676771
2422,"BSP79","Actibour",3.81971863420549
2427,"BSP102","Actimala",4.13802852038928
2432,"BSP102","Actimala",4.77464829275686
2437,"BSP102","Actimala",6.36619772367581
2442,"BSP102","Actimala",6.36619772367581
2447,"BSP102","Actimala",9.54929658551372
2452,"BSP102","Actimala",12.7323954473516
2457,"BSP102","Actimala",14.6422547644544
2462,"BSP102","Actimala",25.783100780887
2467,"BSP102","Actimala",29.2845095289087
2472,"BSP102","Actimala",33.7408479354818
2477,"BSP104","Actimala",4.13802852038928
2482,"BSP104","Actimala",6.36619772367581
2487,"BSP104","Actimala",11.4591559026165
2492,"BSP104","Actimala",24.1915513499681
2497,"BSP104","Actimala",25.4647908947033
2502,"BSP104","Actimala",28.3295798703574
2507,"BSP104","Actimala",44.8816939519145
2512,"BSP26","Actimala",5.72957795130823
2517,"BSP26","Actimala",19.0985931710274
2522,"BSP26","Actimala",21.326762374314
2527,"BSP27","Actimala",13.3690152197192
2532,"BSP5","Actimala",3.5014087480217
2537,"BSP67","Actimala",6.04788783749202
2542,"BSP67","Actimala",6.36619772367581
2547,"BSP69","Actimala",3.81971863420549
2552,"BSP69","Actimala",4.13802852038928
2557,"BSP69","Actimala",4.45633840657307
2562,"BSP69","Actimala",4.77464829275686
2567,"BSP69","Actimala",4.77464829275686
2572,"BSP69","Actimala",4.77464829275686
2577,"BSP69","Actimala",5.09295817894065
2582,"BSP69","Actimala",5.72957795130823
2587,"BSP69","Actimala",5.72957795130823
2592,"BSP69","Actimala",5.72957795130823
2597,"BSP69","Actimala",5.72957795130823
2602,"BSP69","Actimala",6.36619772367581
2607,"BSP69","Actimala",6.36619772367581
2612,"BSP69","Actimala",7.0028174960434
2617,"BSP69","Actimala",7.0028174960434
2622,"BSP69","Actimala",7.0028174960434
2627,"BSP69","Actimala",7.32112738222719
2632,"BSP69","Actimala",7.32112738222719
2637,"BSP69","Actimala",7.95774715459477
2642,"BSP69","Actimala",8.91267681314614
2647,"BSP69","Actimala",9.86760647169751
2652,"BSP69","Actimala",11.1408460164327
2657,"BSP69","Actimala",11.4591559026165
2662,"BSP69","Actimala",11.4591559026165
2667,"BSP69","Actimala",11.7774657888003
2672,"BSP69","Actimala",12.095775674984
2677,"BSP69","Actimala",12.095775674984
2682,"BSP69","Actimala",12.4140855611678
2687,"BSP69","Actimala",14.0056349920868
2692,"BSP69","Actimala",14.6422547644544
2697,"BSP69","Actimala",15.9154943091895
2702,"BSP69","Actimala",16.5521140815571
2707,"BSP69","Actimala",16.8704239677409
2712,"BSP69","Actimala",19.735212943395
2717,"BSP69","Actimala",25.1464810085195
2722,"BSP69","Actimala",29.2845095289087
2727,"BSP69","Actimala",30.8760589598277
2732,"BSP70","Actimala",11.4591559026165
2737,"BSP71","Actimala",3.81971863420549
2742,"BSP71","Actimala",3.81971863420549
2747,"BSP71","Actimala",3.81971863420549
2752,"BSP71","Actimala",4.77464829275686
2757,"BSP71","Actimala",8.91267681314614
2762,"BSP71","Actimala",15.9154943091895
2767,"BSP72","Actimala",4.45633840657307
2772,"BSP72","Actimala",4.77464829275686
2777,"BSP72","Actimala",4.77464829275686
2782,"BSP72","Actimala",4.77464829275686
2787,"BSP72","Actimala",7.95774715459477
2792,"BSP72","Actimala",10.5042262440651
2797,"BSP73","Actimala",3.81971863420549
2802,"BSP73","Actimala",3.81971863420549
2807,"BSP73","Actimala",4.45633840657307
2812,"BSP73","Actimala",5.09295817894065
2817,"BSP73","Actimala",5.41126806512444
2822,"BSP73","Actimala",5.72957795130823
2827,"BSP73","Actimala",5.72957795130823
2832,"BSP73","Actimala",6.04788783749202
2837,"BSP73","Actimala",6.6845076098596
2842,"BSP73","Actimala",6.6845076098596
2847,"BSP73","Actimala",7.0028174960434
2852,"BSP73","Actimala",7.0028174960434
2857,"BSP73","Actimala",7.32112738222719
2862,"BSP73","Actimala",7.95774715459477
2867,"BSP73","Actimala",7.95774715459477
2872,"BSP73","Actimala",8.91267681314614
2877,"BSP73","Actimala",9.23098669932993
2882,"BSP73","Actimala",9.54929658551372
2887,"BSP73","Actimala",9.86760647169751
2892,"BSP73","Actimala",10.1859163578813
2897,"BSP73","Actimala",10.5042262440651
2902,"BSP73","Actimala",10.8225361302489
2907,"BSP73","Actimala",10.8225361302489
2912,"BSP73","Actimala",11.1408460164327
2917,"BSP73","Actimala",11.1408460164327
2922,"BSP73","Actimala",11.4591559026165
2927,"BSP73","Actimala",12.7323954473516
2932,"BSP73","Actimala",12.7323954473516
2937,"BSP73","Actimala",13.0507053335354
2942,"BSP73","Actimala",13.687325105903
2947,"BSP73","Actimala",13.687325105903
2952,"BSP73","Actimala",14.0056349920868
2957,"BSP73","Actimala",14.3239448782706
2958,"BSP73","Actimala",13.3690152197192
2962,"BSP73","Actimala",15.5971844230057
2967,"BSP73","Actimala",15.9154943091895
2972,"BSP73","Actimala",16.5521140815571
2977,"BSP73","Actimala",16.5521140815571
2982,"BSP73","Actimala",17.5070437401085
2987,"BSP73","Actimala",17.5070437401085
2992,"BSP73","Actimala",17.5070437401085
2997,"BSP73","Actimala",17.8253536262923
3002,"BSP73","Actimala",18.1436635124761
3007,"BSP73","Actimala",19.4169030572112
3012,"BSP73","Actimala",19.735212943395
3017,"BSP73","Actimala",35.014087480217
