"record_id","recordid","mo","dy","yr","period","plot","note1","stake","species","sex","age","reprod","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","nestdir","neststk","note4","note5"
71,8,19,1977,2,7,,62,"DM","F","Z",,,,,,,"36","35","0",,"0",,"0","0",,"0",,
72,8,19,1977,2,2,,63,"NA","M",,,"R",,,,,"31",,"0",,"0",,"0","0",,"0",,
73,8,19,1977,2,3,,64,"DS","F","Z",,,,,,,"44",,"0",,"0",,"0","0",,"0",,
74,8,19,1977,2,8,,65,"PF","M",,,"S",,,,,"12","7","0",,"0",,"0","0",,"0",,
75,8,19,1977,2,8,,67,"DM","F",,"J",,,,,,"32","22","0",,"0",,"0","0",,"0",,
76,8,19,1977,2,9,,67,"DS","F","Z",,,,,,,"47",,"0",,"0",,"0","0",,"0",,
77,8,19,1977,2,4,,71,"SS",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
78,8,19,1977,2,1,,72,"PF","M",,,"S",,,,,"16","9","0",,"0",,"0","0",,"0",,
79,8,19,1977,2,7,,73,"DM","F",,,,"S",,,,"34","42","0",,"0",,"0","0",,"0",,
80,8,19,1977,2,1,,74,"DS","M","Z",,,,,,,"48",,"0",,"0",,"0","0",,"0",,
81,8,19,1977,2,4,,75,"PF","F",,,,"S",,,,"14","8","0",,"0",,"0","0",,"0",,
82,8,19,1977,2,4,,77,"DM","F",,,,,,"R",,"35","41","0",,"0",,"0","0",,"0",,
83,8,20,1977,2,6,,11,"DM","F",,,,"S",,,,"37","37","0",,"0",,"0","0",,"0",,
84,8,20,1977,2,19,,12,"DM","F",,,,"S",,"R",,"35","43","0",,"0",,"0","0",,"0",,
85,8,20,1977,2,23,,12,"DM","F",,,,,,"R",,"35","41","0",,"0",,"0","0",,"0",,
86,8,20,1977,2,18,,14,"DM","F","Z",,,,,,,"33","40","0",,"0",,"0","0",,"0",,
87,8,20,1977,2,5,,17,"PF","F","Z",,,,,,,"11","9","0",,"0",,"0","0",,"0",,
88,8,20,1977,2,18,,17,"DM","F",,,,"S",,"R",,"35","45","0",,"0",,"0","0",,"0",,
89,8,20,1977,2,12,,22,"PP","F","Z",,,,,,,"20","15","0",,"0",,"0","0",,"0",,
90,8,20,1977,2,18,,23,"DM","M","Z",,,,,,,"35","29","0",,"0",,"0","0",,"0",,
91,8,20,1977,2,11,,24,"DS","F","Z",,,,,,,"50",,"0",,"0",,"0","0",,"0",,
92,8,20,1977,2,6,,26,"DM","M","Z",,,,,,,"35","39","0",,"0",,"0","0",,"0",,
93,8,20,1977,2,18,,27,"DM",,,,,,,,,,"42","0",,"0",,"0","0",,,,"E"
94,8,20,1977,2,18,,31,"DM","F","Z",,,,,,,"36","43","0",,"0",,"0","0",,"0",,
95,8,20,1977,2,23,,31,"DM","M",,,"S",,,,,"38","46","0",,"0",,"0","0",,"0",,
96,8,20,1977,2,12,,36,"DM","M",,,"S",,,,,"36","41","0",,"0",,"0","0",,"0",,
97,8,20,1977,2,18,,37,"DM","M",,,"S",,,,,"36","41","0",,"0",,"0","0",,"0",,
98,8,20,1977,2,5,,47,"DM","M",,,"S",,,,,"38","40","0",,"0",,"0","0",,"0",,
99,8,20,1977,2,11,,47,"DM","M",,,"S",,,,,"37","45","0",,"0",,"0","0",,"0",,
100,8,20,1977,2,5,,52,"DS","F","Z",,,,,,,"54",,"0",,"0",,"0","0",,"0",,
101,8,20,1977,2,5,,53,"DM","F",,,,"S",,"R",,"35","46","0",,"0",,"0","0",,"0",,
102,8,20,1977,2,23,,53,"DM","F",,,,,,"R",,"35","40","0",,"0",,"0","0",,"0",,
103,8,20,1977,2,18,,54,"DM","F",,,,"S",,,,"35","30","0",,"0",,"0","0",,"0",,
104,8,20,1977,2,11,,56,"DS","M","Z",,,,,,,"43",,"0",,"0",,"0","0",,"0",,
105,8,20,1977,2,19,,56,"DM","M","Z",,,,,,,"35","39","0",,"0",,"0","0",,"0",,
106,8,20,1977,2,12,,57,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
107,8,20,1977,2,18,,57,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
108,8,20,1977,2,11,,62,"PP","M","Z",,,,,,,"21",,"0",,"0",,"0","0",,"0",,
109,8,20,1977,2,6,,64,"DM","M","Z",,,,,,,"35","34","0",,"0",,"0","0",,"0",,
110,8,20,1977,2,10,,64,"DS",,,,,,,,,,,"0",,"0",,"0","0",,,,"E"
111,8,20,1977,2,11,,67,"DM","F",,,,,,"R","L","37","42","0",,"0",,"0","0",,"0",,
112,8,20,1977,2,23,,67,"DM","M",,,"S",,,,,"37","42","0",,"0",,"0","0",,"0",,
113,8,20,1977,2,5,,71,"PF","F","Z",,,,,,,"13","8","0",,"0",,"0","0",,"0",,
114,8,21,1977,2,15,,12,"DM","F",,"J",,,,,,"32",,"0",,"0",,"0","0",,"0",,
115,8,21,1977,2,21,,12,"DM","M","Z",,,,,,,"34",,"0",,"0",,"0","0",,"0",,
116,8,21,1977,2,13,,13,"DM","F",,,,"S",,,,"37","31","0",,"0",,"0","0",,"0",,
117,8,21,1977,2,21,,13,"OX","F","Z",,,,,,,"19",,"0",,"0",,"0","0",,"0",,
118,8,21,1977,2,17,,16,"DM","M","Z",,,,,,,"33",,"0",,"0",,"0","0",,"0",,
119,8,21,1977,2,20,,21,"DM","M",,,"R",,,,,"35",,"0",,"0",,"0","0",,"0",,
120,8,21,1977,2,20,,22,"DM","M","Z",,,,,,,"35",,"0",,"0",,"0","0",,"0",,
121,8,21,1977,2,15,,25,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
122,8,21,1977,2,22,,25,"DM","F","Z",,,,,,,"33",,"0",,"0",,"0","0",,"0",,
123,8,21,1977,2,17,,31,"DM","M",,,"S",,,,,"37",,"0",,"0",,"0","0",,"0",,
124,8,21,1977,2,14,,32,"DM","M",,,"S",,,,,"36",,"0",,"0",,"0","0",,"0",,
125,8,21,1977,2,22,,32,"DM","M",,,"S",,,,,"35",,"0",,"0",,"0","0",,"0",,
126,8,21,1977,2,20,,33,"DM","F",,,,"S",,"R",,"30",,"0",,"0",,"0","0",,"0",,
127,8,21,1977,2,14,,34,"DM","M","Z",,,,,,,"33",,"0",,"0",,"0","0",,"0",,
128,8,21,1977,2,15,,34,"DM","M",,"J",,,,,,"34",,"0",,"0",,"0","0",,"0",,
129,8,21,1977,2,14,,36,"DM","F",,,,,,"R",,"34",,"0",,"0",,"0","0",,"0",,
130,8,21,1977,2,16,,37,"DM","F","Z",,,,,,,"34",,"0",,"0",,"0","0",,"0",,
131,8,21,1977,2,22,,37,"DM","M",,,"S",,,,,"37",,"0",,"0",,"0","0",,"0",,
132,8,21,1977,2,22,,41,"DM","F","Z",,,,,,,"33",,"0",,"0",,"0","0",,"0",,
133,8,21,1977,2,15,,42,"DM","M",,,"S",,,,,"37",,"0",,"0",,"0","0",,"0",,
134,8,21,1977,2,17,,43,"DS","F","Z",,,,,,,"45",,"0",,"0",,"0","0",,"0",,
135,8,21,1977,2,15,,45,"DM","F","Z",,,,,,,"35",,"0",,"0",,"0","0",,"0",,
136,8,21,1977,2,13,,46,"PF","F","Z",,,,,,,"16",,"0",,"0",,"0","0",,"0",,
137,8,21,1977,2,20,,47,"DM","F",,,,,,"R",,"35",,"0",,"0",,"0","0",,"0",,
138,8,21,1977,2,22,,47,"DM","M",,,"R",,,,,"37",,"0",,"0",,"0","0",,"0",,
139,8,21,1977,2,14,,52,"PF","M",,,"S",,,,,"15",,"0",,"0",,"0","0",,"0",,
140,8,21,1977,2,20,,54,"DM","M","Z",,,,,,,"33",,"0",,"0",,"0","0",,"0",,
141,8,21,1977,2,16,,57,"DM","M",,,"R",,,,,"36",,"0",,"0",,"0","0",,"0",,
142,8,21,1977,2,17,,61,"DM","F","Z",,,,,,,"34",,"0",,"0",,"0","0",,"0",,
143,8,21,1977,2,15,,63,"DM","M",,,"S",,,,,"35",,"0",,"0",,"0","0",,"0",,
144,8,21,1977,2,15,,64,"DS","M",,,"S",,,,,"40",,"0",,"0",,"0","0",,"0",,
145,8,21,1977,2,13,,66,"DM","F","Z",,,,,,,"37",,"0",,"0",,"0","0",,"0",,
146,8,21,1977,2,13,,67,"DM","F",,,,"S",,,,"36","40","0",,"0",,"0","0",,"0",,
147,8,21,1977,2,13,,71,"DM","M",,,"S",,,,,"37",,"0",,"0",,"0","0",,"0",,
148,8,21,1977,2,14,,72,"DM","M",,,"S",,,,,"37",,"0",,"0",,"0","0",,"0",,
149,8,21,1977,2,20,,74,"DS","M",,,"S",,,,,"50",,"0",,"0",,"0","0",,"0",,
150,8,21,1977,2,21,,75,"DM","M",,,"S",,,,,"35",,"0",,"0",,"0","0",,"0",,
151,8,21,1977,2,13,,76,"DM","M",,,"R",,,,,"35",,"0",,"0",,"0","0",,"0",,
152,8,21,1977,2,14,,76,"DM","M","Z",,,,,,,"38",,"0",,"0",,"0","0",,"0",,
153,8,21,1977,2,16,,76,"DS","F","Z",,,,,,,"50",,"0",,"0",,"0","0",,"0",,
154,8,21,1977,2,20,,76,"DS","F",,,,"S",,,,"47",,"0",,"0",,"0","0",,"0",,
155,8,21,1977,2,20,,77,"DS",,,,,,,,,,,"0",,"0",,"0","0",,,,"E"
156,8,21,1977,2,21,,77,"DM","M","Z",,,,,,,"35",,"0",,"0",,"0","0",,"0",,
157,9,11,1977,3,20,,11,"DM","M","Z",,,,,,,"36","37","0",,"0",,"0","0",,"0",,
158,9,11,1977,3,22,,12,"DM","M",,,"S",,,,,"36","48","0",,"0",,"0","0",,"0",,
159,9,11,1977,3,5,,14,"DS","M","Z",,,,,,,"53",,"0",,"0",,"0","0",,"0",,
160,9,11,1977,3,21,,16,"DM","M","Z",,,,,,,"37",,"0",,"0",,"0","0",,"0",,"R"
161,9,11,1977,3,5,,21,"DM","M",,,"R",,,,,"37","42","0",,"0",,"0","0",,"0",,
162,9,11,1977,3,6,,21,"DM","F","Z",,,,,,,"39","45","0",,"0",,"0","0",,"0",,
163,9,11,1977,3,12,,22,"PP","F","Z",,,,,,,"21","16","0",,"0",,"0","0",,"0",,
164,9,11,1977,3,22,,22,"DM","F","Z",,,,,,,"36","36","0",,"0",,"0","0",,"0",,
165,9,11,1977,3,19,,24,"DS","F","Z",,,,,,,"50",,"0",,"0",,"0","0",,"0",,"R"
166,9,11,1977,3,21,,27,"OX","M",,,"S",,,,,"13",,"0",,"0",,"0","0",,"0",,
167,9,11,1977,3,6,,36,"DM","M",,,"R",,,,,"36","42","0",,"0",,"0","0",,"0",,
168,9,11,1977,3,12,,36,"DM","M",,,"R",,,,,"36","44","0",,"0",,"0","0",,"0",,
169,9,11,1977,3,5,,37,"DM","M","Z",,,,,,,"37",,"0",,"0",,"0","0",,"0",,
170,9,11,1977,3,20,,41,"DM","F",,,,,,"R","L","36","41","0",,"0",,"0","0",,"0",,
171,9,11,1977,3,12,,42,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
172,9,11,1977,3,22,,42,"PF","F",,,,,,"E",,,"8","0",,"0",,"0","0",,"0",,
173,9,11,1977,3,12,,43,"DM","F","Z",,,,,,,"36","40","0",,"0",,"0","0",,"0",,
174,9,11,1977,3,12,,54,"DM","M","Z",,,,,,,"37","34","0",,"0",,"0","0",,"0",,
175,9,11,1977,3,19,,55,"DM","M",,,"R",,,,,"33","40","0",,"0",,"0","0",,"0",,"R"
176,9,11,1977,3,12,,62,"DS","M","Z",,,,,,,"45",,"0",,"0",,"0","0",,"0",,
177,9,11,1977,3,5,,63,"OX","F","Z",,,,,,,,"20","0",,"0",,"0","0",,"0",,
178,9,11,1977,3,18,,67,"DM","M","Z",,,,,,,"33","44","0",,"0",,"0","0",,"0",,
179,9,11,1977,3,12,,72,"DM","M","Z",,,,,,,"37","44","0",,"0",,"0","0",,"0",,
180,9,11,1977,3,6,,73,"DM","M","Z",,,,,,,"34","36","0",,"0",,"0","0",,"0",,
181,9,11,1977,3,20,,74,"DM","M","Z",,,,,,,"35","33","0",,"0",,"0","0",,"0",,
182,9,11,1977,3,21,,74,"DS","M",,,"R",,,,,"49",,"0",,"0",,"0","0",,"0",,"R"
183,9,11,1977,3,5,,76,"DM","F",,,,"S",,"R",,"37","46","0",,"0",,"0","0",,"0",,
184,9,11,1977,3,20,,76,"DS","M","Z",,,,,,,"52",,"0",,"0",,"0","0",,"0",,
185,9,11,1977,3,12,,77,"OX","F",,,,,,,,"19",,"0",,"0",,"0","0",,"0",,
186,9,11,1977,3,19,,77,"DM","F","Z",,,,,,,"34","35","0",,"0",,"0","0",,"0",,"R"
187,9,12,1977,3,17,,13,"DM","M",,,"R",,,,,"36","46","0",,"0",,"0","0",,"0",,
188,9,12,1977,3,14,,22,"DS","F","Z",,,,,,,"48",,"0",,"0",,"0","0",,"0",,
189,9,12,1977,3,17,,25,"DM","F",,,,"S",,"R",,"33","37","0",,"0",,"0","0",,"0",,
190,9,12,1977,3,7,,26,"DM","M",,,"S",,,,,"36","34","0",,"0",,"0","0",,"0",,"R"
191,9,12,1977,3,17,,32,"DS","M","Z",,,,,,,"47",,"0",,"0",,"0","0",,"0",,
192,9,12,1977,3,4,,33,"DM","F",,,,,,"R",,"36","45","0",,"0",,"0","0",,"0",,
193,9,12,1977,3,7,,35,"PE",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
194,9,12,1977,3,11,,36,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
195,9,12,1977,3,4,,37,"DS","M","Z",,,,,,,"50",,"0",,"0",,"0","0",,"0",,
196,9,12,1977,3,7,,47,"PF","F","Z",,,,,,,"15","7","0",,"0",,"0","0",,"0",,"R"
197,9,12,1977,3,14,,47,"DM","M",,,"S",,,,,"37","51","0",,"0",,"0","0",,"0",,
198,9,12,1977,3,4,,52,"DM","M","Z",,,,,,,"35","39","0",,"0",,"0","0",,"0",,
199,9,12,1977,3,11,,53,"DM","M","Z",,,,,,,"36","29","0",,"0",,"0","0",,"0",,
200,9,12,1977,3,17,,55,"DS","F","Z",,,,,,,"52",,"0",,"0",,"0","0",,"0",,
201,9,12,1977,3,10,,56,"DS","M",,,"S",,,,,"47",,"0",,"0",,"0","0",,"0",,"R"
202,9,12,1977,3,17,,56,"DM","F",,,,"S",,"R",,"32","48","0",,"0",,"0","0",,"0",,
203,9,12,1977,3,11,,57,"DM","M",,,"S",,,,,"38","46","0",,"0",,"0","0",,"0",,
204,9,12,1977,3,16,,57,"DM","F",,,,,,"R",,"37","41","0",,"0",,"0","0",,"0",,"R"
205,9,12,1977,3,16,,63,"DS","M",,,"S",,,,,"50",,"0",,"0",,"0","0",,"0",,"R"
206,9,12,1977,3,23,,64,"DS","F","Z",,,,,,,"52",,"0",,"0",,"0","0",,"0",,"R"
207,9,12,1977,3,16,,65,"DS","F","Z",,,,,,,"53",,"0",,"0",,"0","0",,"0",,"R"
208,9,12,1977,3,14,,72,"DM","M",,,"R",,,,,"37","45","0",,"0",,"0","0",,"0",,
209,9,12,1977,3,17,,72,"DM","F",,,,,,"R",,"35","42","0",,"0",,"0","0",,"0",,
210,9,12,1977,3,11,,73,"DM","F",,,,,"P",,,"36","53","0",,"0",,"0","0",,"0",,
211,9,12,1977,3,4,,74,"DS","F",,,,,,"E",,"48",,"0",,"0",,"0","0",,"0",,
212,9,12,1977,3,16,,74,"PF",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
213,9,12,1977,3,14,,75,"DM","F",,,,"S",,,,"35","49","0",,"0",,"0","0",,"0",,
214,9,12,1977,3,17,,75,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
215,9,12,1977,3,14,,76,"DM","F","Z",,,,,,,"36","46","0",,"0",,"0","0",,"0",,
216,9,12,1977,3,4,,77,"PF","F",,,,,,"R",,"13","9","0",,"0",,"0","0",,"0",,
217,9,13,1977,3,3,,11,"PP","F","Z",,,,,,,"19","15","0",,"0",,"0","0",,"0",,
218,9,13,1977,3,1,,13,"PF","M","Z",,,,,,,"13","4","0",,"0",,"0","0",,"0",,
219,9,13,1977,3,13,,13,"DM","M",,,"S",,,,,"36","48","0",,"0",,"0","0",,"0",,
220,9,13,1977,3,2,,14,"DS","M",,,"R",,,,,"52",,"0",,"0",,"0","0",,"0",,
221,9,13,1977,3,3,,14,"DM",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
222,9,13,1977,3,1,,25,"DS","M",,,"R",,,,,"52",,"0",,"0",,"0","0",,"0",,
223,9,13,1977,3,8,,25,"DS","F",,,,,,"E",,"50",,"0",,"0",,"0","0",,"0",,
224,9,13,1977,3,2,,26,"NA",,,,,,,,,,,"0",,"0",,"0","0",,"0",,
225,9,13,1977,3,15,,26,"DM",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
226,9,13,1977,3,2,,27,"DM","M",,,"R",,,,,"37","51","0",,"0",,"0","0",,"0",,
227,9,13,1977,3,15,,32,"DM",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
228,9,13,1977,3,9,,42,"DM","M",,,"S",,,,,"38","50","0",,"0",,"0","0",,"0",,
229,9,13,1977,3,13,,43,"DM","M",,,"S",,,,,"35","44","0",,"0",,"0","0",,"0",,
230,9,13,1977,3,15,,43,"DM",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
231,9,13,1977,3,15,,44,"DS",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
232,9,13,1977,3,9,,47,"DS","M",,,"S",,,,,"48",,"0",,"0",,"0","0",,"0",,
233,9,13,1977,3,2,,51,"DM","M",,,"R",,,,,"25","44","0",,"0",,"0","0",,"0",,
234,9,13,1977,3,9,,51,"DM","M",,,"R",,,,,"35","45","0",,"0",,"0","0",,"0",,
235,9,13,1977,3,13,,53,"DM","F",,,,,,,"L","37","45","0",,"0",,"0","0",,"0",,
236,9,13,1977,3,9,,54,"DS","F","Z",,,,,,,"47",,"0",,"0",,"0","0",,"0",,
237,9,13,1977,3,9,,56,"DS","F",,,,,,"E",,"50",,"0",,"0",,"0","0",,"0",,
